# {"arm": "left", "target_base_y": 0.086332, "hover_height_m": 0.12, "y_tolerance_m": 0.005, "grid_x_min": -0.256004, "grid_z_min": -0.321837, "recorded_at": "2026-04-14T17:39:45"}
cam_x,cam_y,cam_z,base_x,base_y,base_z,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
-0.036229,-0.064334,0.488498,-0.146833,0.083970,-0.188835,2292,2012,2284,2974,2424,1994
-0.036222,-0.063919,0.488402,-0.146785,0.083550,-0.188881,2292,2012,2284,2974,2423,1994
-0.036128,-0.063914,0.487249,-0.146152,0.083460,-0.189845,2292,2012,2284,2974,2423,1994
-0.036128,-0.063914,0.487249,-0.146152,0.083460,-0.189845,2292,2012,2284,2974,2423,1994
-0.036128,-0.063914,0.487249,-0.146152,0.083460,-0.189845,2290,2012,2284,2974,2423,1994
-0.036128,-0.063914,0.487249,-0.146152,0.083460,-0.189845,2289,2012,2284,2974,2423,1994
-0.035847,-0.063794,0.486572,-0.145960,0.083282,-0.190540,2288,2012,2285,2975,2423,1994
-0.036886,-0.064043,0.492979,-0.149069,0.084020,-0.184885,2287,2012,2285,2977,2423,1994
-0.036234,-0.062969,0.486407,-0.145564,0.082463,-0.190368,2287,2012,2285,2979,2422,1994
-0.036104,-0.062411,0.485165,-0.144911,0.081815,-0.191380,2287,2012,2285,2976,2422,1994
-0.036938,-0.063355,0.490532,-0.147535,0.083165,-0.186723,2294,2011,2272,2974,2422,1994
-0.036526,-0.064198,0.491915,-0.148697,0.084086,-0.185955,2296,2011,2270,2973,2424,1994
-0.034263,-0.068110,0.481331,-0.143939,0.087155,-0.195974,2301,2011,2273,2974,2422,1994
-0.034639,-0.067216,0.481014,-0.143459,0.086256,-0.195922,2295,2011,2281,2974,2422,1994
-0.035220,-0.064583,0.482852,-0.144162,0.083783,-0.193913,2267,2011,2284,2980,2421,1994
-0.035711,-0.064593,0.491830,-0.149285,0.084442,-0.186552,2261,2009,2285,2981,2421,1994
-0.035480,-0.065016,0.498887,-0.153792,0.085351,-0.181177,2258,2008,2278,2981,2421,1994
-0.035134,-0.065637,0.501515,-0.155670,0.086141,-0.179372,2263,2008,2273,2980,2421,1994
-0.034307,-0.066872,0.501473,-0.156281,0.087337,-0.180009,2277,2008,2272,2974,2421,1994
-0.033431,-0.068582,0.500780,-0.156525,0.088959,-0.181226,2294,2011,2271,2973,2426,1994
-0.032459,-0.068212,0.491612,-0.151671,0.087909,-0.189002,2302,2012,2271,2973,2427,1994
-0.033178,-0.068361,0.494767,-0.153038,0.088307,-0.186092,2303,2012,2274,2973,2427,1994
-0.034701,-0.065844,0.485883,-0.146416,0.085233,-0.191946,2279,2011,2285,2974,2422,1994
-0.035133,-0.065154,0.487762,-0.147236,0.084694,-0.190150,2272,2011,2285,2976,2422,1994
-0.036760,-0.066844,0.512756,-0.161270,0.088196,-0.169631,2270,2011,2285,2976,2422,1994
-0.034782,-0.063435,0.490483,-0.149205,0.083157,-0.188088,2271,2011,2283,2975,2422,1994
-0.034276,-0.064057,0.493034,-0.151162,0.083938,-0.186442,2271,2011,2275,2975,2422,1994
-0.034113,-0.064885,0.493156,-0.151356,0.084765,-0.186512,2271,2011,2273,2975,2422,1994
-0.033390,-0.066146,0.495460,-0.153324,0.086156,-0.185242,2271,2011,2275,2977,2422,1994
-0.032574,-0.066959,0.495446,-0.153950,0.086934,-0.185818,2267,2010,2279,2981,2422,1994
-0.033132,-0.067056,0.494009,-0.152626,0.086951,-0.186614,2264,2010,2285,2981,2422,1994
-0.035046,-0.065227,0.500365,-0.155038,0.085649,-0.180298,2267,2010,2285,2975,2422,1994
-0.034917,-0.064059,0.493051,-0.150667,0.083966,-0.186036,2271,2011,2278,2975,2424,1994
-0.033972,-0.064236,0.490428,-0.149801,0.083921,-0.188692,2271,2011,2274,2975,2426,1994
-0.033161,-0.065037,0.490373,-0.150397,0.084684,-0.189295,2270,2009,2273,2977,2423,1994
-0.032519,-0.067086,0.494495,-0.153407,0.086992,-0.186609,2264,2005,2283,2981,2422,1994
-0.033724,-0.067225,0.494386,-0.152387,0.087169,-0.185968,2264,2005,2284,2981,2422,1994
-0.034554,-0.067128,0.499193,-0.154683,0.087442,-0.181671,2267,2005,2283,2977,2422,1994
-0.034931,-0.065712,0.493261,-0.150764,0.085628,-0.185992,2271,2007,2279,2975,2425,1994
-0.034515,-0.066696,0.495570,-0.152496,0.086755,-0.184510,2271,2008,2275,2975,2426,1994
-0.034851,-0.069602,0.515574,-0.164471,0.091070,-0.168803,2270,2007,2278,2978,2422,1994
-0.032806,-0.067108,0.494486,-0.153175,0.087024,-0.186442,2265,2005,2285,2981,2422,1994
-0.033943,-0.067053,0.493986,-0.151971,0.086978,-0.186134,2263,2005,2286,2982,2422,1994
-0.035566,-0.066668,0.497955,-0.153131,0.086935,-0.181988,2262,2007,2286,2982,2422,1994
-0.035727,-0.065463,0.499104,-0.153724,0.085821,-0.180890,2265,2006,2286,2980,2422,1994
-0.035344,-0.063953,0.494257,-0.151072,0.083961,-0.184817,2269,2005,2282,2975,2425,1994
-0.035447,-0.065866,0.500128,-0.154569,0.086284,-0.180288,2271,2006,2273,2975,2427,1994
-0.033499,-0.065521,0.488044,-0.148694,0.085016,-0.190958,2271,2007,2272,2975,2427,1994
-0.032526,-0.067916,0.494610,-0.153462,0.087828,-0.186580,2270,2006,2276,2978,2427,1994
-0.032007,-0.068767,0.494693,-0.153912,0.088661,-0.186900,2264,2005,2285,2981,2423,1994
-0.033398,-0.067797,0.495601,-0.153383,0.087812,-0.185257,2262,2007,2286,2982,2422,1994
-0.035064,-0.066905,0.500590,-0.155141,0.087338,-0.180243,2260,2008,2286,2982,2422,1994
-0.037179,-0.067532,0.524614,-0.168208,0.089731,-0.160103,2259,2006,2285,2980,2422,1994
-0.035128,-0.064801,0.501440,-0.155639,0.085303,-0.179368,2262,2005,2280,2977,2425,1994
-0.034230,-0.066064,0.500457,-0.155729,0.086458,-0.180791,2264,2005,2273,2976,2427,1994
-0.033533,-0.067413,0.497906,-0.154697,0.087597,-0.183331,2264,2005,2272,2975,2427,1994
-0.031893,-0.069056,0.497915,-0.155975,0.089172,-0.184459,2264,2005,2272,2975,2427,1994
-0.031078,-0.068574,0.493624,-0.153991,0.088358,-0.188294,2262,2005,2276,2977,2427,1994
-0.031192,-0.068764,0.494668,-0.154540,0.088625,-0.187418,2258,2005,2282,2978,2423,1994
-0.031686,-0.067399,0.493484,-0.153441,0.087200,-0.187939,2256,2004,2284,2981,2422,1994
-0.033414,-0.066902,0.500550,-0.156419,0.087268,-0.181285,2256,2004,2283,2981,2422,1994
-0.033884,-0.067265,0.501323,-0.156518,0.087702,-0.180418,2258,2004,2275,2981,2422,1994
-0.034158,-0.067913,0.506704,-0.159596,0.088736,-0.176069,2263,2002,2271,2974,2427,1994
-0.033006,-0.070215,0.508278,-0.161442,0.091098,-0.175719,2264,2002,2271,2974,2427,1994
-0.030284,-0.071057,0.493934,-0.154777,0.090825,-0.188734,2259,2002,2273,2979,2424,1994
-0.032090,-0.070553,0.504198,-0.159657,0.091112,-0.179516,2256,2002,2283,2981,2422,1994
-0.032646,-0.067926,0.495609,-0.153980,0.087912,-0.185722,2256,2002,2276,2981,2422,1994
-0.033006,-0.070215,0.508278,-0.161442,0.091098,-0.175719,2264,2001,2270,2974,2427,1994
-0.030375,-0.070929,0.495497,-0.155666,0.090810,-0.187439,2264,2001,2270,2974,2427,1994
-0.030758,-0.070443,0.495090,-0.155120,0.090312,-0.187486,2255,2001,2283,2981,2422,1994
-0.032194,-0.068780,0.494888,-0.153884,0.088695,-0.186633,2255,2001,2284,2981,2422,1994
-0.033487,-0.068532,0.501530,-0.156943,0.088965,-0.180598,2255,2001,2277,2981,2422,1994
-0.033488,-0.068124,0.501565,-0.156968,0.088560,-0.180538,2258,2001,2272,2978,2426,1994
-0.031227,-0.070694,0.498703,-0.156964,0.090834,-0.184377,2262,2001,2271,2975,2427,1994
-0.031456,-0.070830,0.502077,-0.158852,0.091216,-0.181594,2255,2001,2282,2981,2422,1994
-0.033122,-0.068466,0.499806,-0.156173,0.088764,-0.182172,2255,2001,2273,2982,2425,1994
-0.032978,-0.068597,0.500963,-0.156995,0.088970,-0.181361,2258,2001,2272,2976,2427,1994
-0.031489,-0.070137,0.499968,-0.157541,0.090377,-0.183177,2259,2001,2271,2976,2427,1994
-0.030375,-0.070929,0.495497,-0.155666,0.090810,-0.187439,2258,2001,2272,2980,2427,1994
-0.030375,-0.070929,0.495497,-0.155666,0.090810,-0.187439,2255,2001,2277,2981,2425,1994
-0.032325,-0.070351,0.502695,-0.158552,0.090814,-0.180537,2254,2001,2284,2982,2423,1994
-0.033494,-0.068960,0.501637,-0.156997,0.089399,-0.180544,2254,2001,2284,2982,2423,1994
-0.033423,-0.067741,0.500664,-0.156472,0.088113,-0.181256,2254,2001,2277,2982,2427,1994
-0.032387,-0.068492,0.497633,-0.155420,0.088609,-0.184334,2256,2001,2272,2978,2427,1994
-0.031323,-0.071017,0.500814,-0.158179,0.091307,-0.182684,2256,2001,2272,2978,2427,1994
-0.030375,-0.070929,0.495497,-0.155666,0.090810,-0.187439,2255,2001,2274,2981,2427,1994
-0.030799,-0.070283,0.495852,-0.155558,0.090207,-0.186848,2255,2001,2280,2981,2426,1994
-0.031345,-0.070279,0.501184,-0.158399,0.090599,-0.182321,2255,2001,2283,2981,2424,1994
-0.033336,-0.069611,0.506918,-0.160354,0.090413,-0.176538,2254,2001,2283,2981,2424,1994
-0.033114,-0.067628,0.499691,-0.156119,0.087920,-0.182201,2254,2001,2278,2981,2427,1994
-0.033006,-0.070215,0.508278,-0.161442,0.091098,-0.175719,2255,2001,2271,2977,2428,1994
-0.030676,-0.070210,0.493697,-0.154332,0.089979,-0.188613,2255,2001,2271,2976,2428,1994
-0.029561,-0.070932,0.495520,-0.156323,0.090784,-0.187919,2255,2001,2274,2981,2428,1994
-0.031492,-0.070339,0.502608,-0.159156,0.090764,-0.181115,2255,2001,2278,2981,2424,1994
-0.032320,-0.069513,0.502627,-0.158524,0.089974,-0.180528,2254,2001,2275,2981,2426,1994
-0.032320,-0.069513,0.502627,-0.158524,0.089974,-0.180528,2254,2001,2272,2979,2427,1994
-0.031492,-0.070339,0.502608,-0.159156,0.090764,-0.181115,2255,2001,2272,2977,2427,1994
-0.029917,-0.070743,0.494596,-0.155477,0.090544,-0.188413,2255,2001,2273,2980,2427,1994
-0.029346,-0.069388,0.489110,-0.152578,0.088785,-0.192970,2255,2001,2278,2981,2425,1994
-0.030767,-0.069528,0.494537,-0.154786,0.089361,-0.187842,2254,2001,2281,2981,2424,1994
-0.032320,-0.069513,0.502627,-0.158524,0.089974,-0.180528,2254,2001,2282,2981,2425,1994
-0.032662,-0.068949,0.501550,-0.157601,0.089350,-0.181120,2254,2001,2282,2981,2426,1994
-0.032935,-0.068833,0.505094,-0.159562,0.089494,-0.178158,2254,2001,2281,2981,2427,1994
-0.032935,-0.068833,0.505094,-0.159562,0.089494,-0.178158,2254,2001,2277,2981,2427,1994
-0.032422,-0.067812,0.495696,-0.154212,0.087796,-0.185781,2254,2001,2272,2981,2427,1994
-0.031380,-0.068779,0.494886,-0.154526,0.088663,-0.187133,2255,2001,2272,2978,2427,1994
-0.030254,-0.070699,0.497922,-0.157253,0.090747,-0.185587,2254,2001,2280,2981,2427,1994
-0.031062,-0.070106,0.499734,-0.157734,0.090314,-0.183620,2254,2001,2282,2981,2426,1994
-0.032187,-0.067949,0.494777,-0.153831,0.087859,-0.186659,2254,2001,2281,2981,2426,1994
-0.032776,-0.069172,0.506569,-0.160588,0.089929,-0.177122,2254,2001,2274,2981,2427,1994
-0.031977,-0.067491,0.494269,-0.153691,0.087358,-0.187151,2254,2001,2272,2979,2427,1994
-0.030572,-0.069610,0.494997,-0.155221,0.089467,-0.187607,2254,2001,2279,2981,2425,1994
-0.031337,-0.069438,0.501071,-0.158346,0.089753,-0.182348,2254,2001,2275,2981,2427,1994
-0.032320,-0.069513,0.502627,-0.158524,0.089974,-0.180528,2254,2001,2272,2979,2427,1994
-0.031594,-0.069888,0.501510,-0.158408,0.090241,-0.181881,2255,2001,2272,2977,2427,1994
-0.029917,-0.070743,0.494596,-0.155477,0.090544,-0.188413,2255,2001,2273,2980,2427,1994
-0.031837,-0.069774,0.501535,-0.158233,0.090139,-0.181704,2254,2001,2272,2981,2427,1994
-0.031574,-0.068700,0.494438,-0.154097,0.088560,-0.187360,2254,2001,2272,2976,2427,1994
-0.030369,-0.070099,0.495400,-0.155621,0.089976,-0.187453,2255,2001,2271,2976,2427,1994
-0.029593,-0.070987,0.496022,-0.156605,0.090875,-0.187509,2255,2001,2272,2977,2427,1994
-0.031565,-0.069849,0.501085,-0.158170,0.090172,-0.182229,2254,2001,2278,2981,2426,1994
-0.032320,-0.069513,0.502627,-0.158524,0.089974,-0.180528,2254,2001,2272,2981,2427,1994
-0.032168,-0.070211,0.508252,-0.162088,0.091059,-0.176252,2254,2001,2272,2976,2427,1994
-0.031263,-0.069647,0.499842,-0.157648,0.089872,-0.183376,2254,2001,2276,2980,2426,1994
-0.032100,-0.069658,0.505035,-0.160175,0.090280,-0.178780,2254,2001,2272,2979,2427,1994
-0.031337,-0.069438,0.501071,-0.158346,0.089753,-0.182348,2254,2001,2271,2976,2427,1994
-0.030022,-0.069222,0.492537,-0.154150,0.088887,-0.189847,2254,2001,2277,2980,2426,1994
-0.031488,-0.069501,0.502540,-0.159128,0.089925,-0.181105,2254,2001,2272,2976,2427,1994
-0.029394,-0.069343,0.489450,-0.152750,0.088767,-0.192669,2255,2001,2271,2975,2427,1994
-0.029411,-0.070980,0.496044,-0.156763,0.090863,-0.187603,2255,2001,2272,2977,2427,1994
-0.029737,-0.070097,0.495652,-0.156275,0.089967,-0.187641,2254,2001,2276,2980,2427,1994
-0.030770,-0.069891,0.501533,-0.159072,0.090215,-0.182367,2254,2001,2273,2980,2427,1994
-0.029100,-0.070737,0.494554,-0.156096,0.090503,-0.188946,2254,2001,2274,2978,2427,1994
-0.029800,-0.070823,0.502014,-0.160121,0.091140,-0.182657,2254,2001,2276,2978,2427,1994
-0.030660,-0.070327,0.502521,-0.159760,0.090715,-0.181692,2254,2001,2273,2978,2427,1994
-0.030620,-0.069984,0.501928,-0.159432,0.090329,-0.182156,2254,2001,2272,2975,2427,1994
-0.030315,-0.070687,0.500933,-0.159053,0.090949,-0.183181,2255,2001,2271,2975,2427,1994
-0.029952,-0.069525,0.494520,-0.155419,0.089326,-0.188355,2254,2001,2276,2978,2427,1994
-0.030760,-0.068697,0.494421,-0.154730,0.088525,-0.187872,2254,2001,2272,2977,2427,1994
-0.029027,-0.070903,0.496419,-0.157296,0.090797,-0.187538,2255,2001,2273,2976,2427,1994
-0.028542,-0.069388,0.489108,-0.153212,0.088754,-0.193464,2254,2001,2279,2976,2427,1994
-0.029839,-0.070127,0.499894,-0.158797,0.090299,-0.184246,2254,2001,2282,2976,2427,1994
-0.031581,-0.068210,0.501323,-0.158324,0.088556,-0.181903,2254,2001,2273,2975,2427,1994
-0.031047,-0.068428,0.499504,-0.157627,0.088625,-0.183678,2255,2001,2272,2975,2427,1994
-0.030607,-0.070225,0.502743,-0.159939,0.090626,-0.181542,2255,2001,2272,2975,2427,1994
-0.029800,-0.070823,0.502014,-0.160121,0.091140,-0.182657,2254,2001,2282,2977,2427,1994
-0.030356,-0.068745,0.494490,-0.155091,0.088562,-0.188069,2252,2001,2284,2979,2424,1994
-0.032282,-0.066785,0.499542,-0.156696,0.087037,-0.182761,2242,2001,2283,2981,2422,1994
-0.032781,-0.067928,0.506655,-0.160653,0.088695,-0.176952,2242,2001,2279,2981,2422,1994
-0.031892,-0.067669,0.500337,-0.157481,0.087959,-0.182445,2242,2001,2276,2981,2422,1994
-0.031483,-0.068664,0.502472,-0.159101,0.089085,-0.181095,2242,2001,2274,2981,2422,1994
-0.030537,-0.067180,0.488365,-0.151209,0.086578,-0.192652,2243,2001,2273,2980,2422,1994
-0.030657,-0.069292,0.499815,-0.158115,0.089493,-0.183741,2243,2001,2273,2980,2422,1994
-0.030660,-0.070327,0.502521,-0.159760,0.090715,-0.181692,2243,2001,2273,2979,2422,1994
-0.030565,-0.068778,0.494884,-0.155167,0.088631,-0.187634,2243,2001,2274,2977,2422,1994
-0.030292,-0.068699,0.494126,-0.154918,0.088487,-0.188391,2244,2002,2274,2977,2422,1994
-0.030655,-0.069490,0.502455,-0.159733,0.089875,-0.181681,2244,2002,2274,2977,2422,1994
-0.030655,-0.069490,0.502455,-0.159733,0.089875,-0.181681,2244,2002,2273,2980,2422,1994
-0.030373,-0.069011,0.495532,-0.155713,0.088901,-0.187260,2242,2002,2273,2981,2422,1994
-0.030513,-0.069438,0.501068,-0.158995,0.089721,-0.182855,2233,2002,2281,2981,2421,1994
-0.030505,-0.068598,0.500956,-0.158943,0.088875,-0.182882,2227,2002,2284,2981,2421,1994
-0.031122,-0.068493,0.507676,-0.162582,0.089267,-0.177210,2211,2002,2284,2981,2421,1994
-0.029891,-0.066487,0.500638,-0.159260,0.086725,-0.183341,2195,2002,2282,2977,2420,1994
-0.029866,-0.068427,0.521153,-0.171845,0.090099,-0.167376,2185,2002,2277,2978,2420,1994
-0.028004,-0.068324,0.519489,-0.172295,0.089808,-0.169818,2181,2002,2272,2977,2420,1994
-0.026548,-0.068383,0.495929,-0.158984,0.088156,-0.189242,2262,2003,2271,2974,2417,1994
-0.028210,-0.068192,0.489877,-0.153961,0.087603,-0.192968,2272,2002,2271,2974,2417,1994
-0.030628,-0.070827,0.502046,-0.159487,0.091178,-0.182125,2282,2002,2271,2974,2417,1994
-0.031208,-0.070428,0.491332,-0.152459,0.090050,-0.190164,2293,2002,2271,2974,2413,1994
-0.033925,-0.070508,0.486491,-0.147342,0.089895,-0.192313,2320,2002,2271,2974,2418,1994
-0.035234,-0.070336,0.483138,-0.144253,0.089538,-0.194133,2333,2002,2271,2974,2418,1994
-0.036646,-0.069669,0.478149,-0.140085,0.088577,-0.197139,2346,2002,2271,2974,2419,1994
-0.040764,-0.069156,0.466752,-0.129846,0.087424,-0.203539,2364,2002,2273,2981,2419,1994
-0.043813,-0.069857,0.469069,-0.128852,0.088403,-0.199904,2364,2002,2277,2981,2419,1994
-0.046380,-0.068425,0.470031,-0.127435,0.087142,-0.197462,2345,2002,2283,2981,2414,1994
-0.045791,-0.066920,0.472139,-0.129212,0.085767,-0.196046,2334,2002,2283,2981,2413,1994
-0.044999,-0.066118,0.471964,-0.129740,0.084924,-0.196605,2319,2002,2281,2982,2412,1994
-0.041374,-0.068082,0.481105,-0.138187,0.087385,-0.191793,2286,2002,2273,2982,2411,1994
-0.038400,-0.067668,0.477988,-0.138627,0.086639,-0.196033,2266,2002,2272,2975,2411,1994
-0.027133,-0.067005,0.477284,-0.147098,0.085494,-0.203437,2197,2002,2271,2974,2394,1994
-0.022773,-0.069179,0.507753,-0.169211,0.089634,-0.182319,2128,2002,2272,2979,2269,1994
-0.024102,-0.068398,0.522359,-0.177136,0.089932,-0.169958,2070,2001,2282,2982,2184,1994
-0.029912,-0.068158,0.454603,-0.130970,0.085158,-0.219662,2379,2013,2244,2973,2485,1994
-0.037400,-0.070752,0.454759,-0.125121,0.088043,-0.215157,2434,2013,2244,2972,2534,1994
-0.045997,-0.071841,0.446238,-0.113091,0.088861,-0.216677,2475,2013,2243,2972,2573,1994
-0.047591,-0.070916,0.435152,-0.105041,0.087221,-0.224345,2493,2013,2243,2972,2588,1994
-0.054704,-0.069857,0.421781,-0.091233,0.085501,-0.230419,2508,2013,2243,2972,2597,1994
-0.057990,-0.070315,0.427312,-0.092029,0.086472,-0.224093,2507,2013,2243,2972,2597,1994
-0.058827,-0.070723,0.427642,-0.091565,0.086934,-0.223353,2499,2013,2243,2973,2596,1994
-0.058393,-0.070458,0.426770,-0.091376,0.086592,-0.224283,2486,2013,2243,2973,2589,1994
-0.057336,-0.070875,0.428816,-0.093460,0.087111,-0.223355,2473,2012,2243,2973,2581,1994
-0.048878,-0.074169,0.446099,-0.110702,0.091282,-0.215206,2395,2001,2252,2982,2508,1994
-0.040912,-0.073088,0.456327,-0.123281,0.090617,-0.211957,2315,2001,2257,2982,2460,1994
-0.024106,-0.070219,0.501471,-0.164290,0.090280,-0.186525,2255,2012,2247,2975,2339,1994
-0.029876,-0.070213,0.468797,-0.139683,0.088201,-0.208684,2376,2012,2244,2973,2503,1994
-0.037683,-0.072215,0.466616,-0.132156,0.090345,-0.205775,2425,2013,2244,2973,2554,1994
-0.047898,-0.068825,0.434141,-0.104205,0.085077,-0.224787,2491,2013,2245,2973,2608,1994
-0.051733,-0.069685,0.436062,-0.102345,0.086217,-0.220995,2507,2013,2246,2973,2624,1994
-0.063079,-0.072586,0.447878,-0.100604,0.090376,-0.204981,2518,2013,2252,2973,2631,1994
-0.061318,-0.068978,0.427854,-0.089750,0.085306,-0.221522,2518,2013,2256,2973,2631,1994
-0.061856,-0.067207,0.423060,-0.086406,0.083224,-0.224822,2517,2013,2257,2973,2630,1994
-0.062271,-0.066568,0.422751,-0.085897,0.082582,-0.224760,2516,2013,2257,2973,2630,1994
-0.061803,-0.065885,0.422541,-0.086146,0.081868,-0.225158,2506,2013,2257,2973,2630,1994
-0.061272,-0.066825,0.427617,-0.089668,0.083141,-0.221566,2493,2013,2257,2973,2628,1994
-0.058761,-0.066109,0.422651,-0.088613,0.081982,-0.226953,2481,2013,2257,2973,2616,1994
-0.058918,-0.069143,0.442017,-0.100335,0.086372,-0.211867,2466,2013,2257,2976,2590,1994
-0.054954,-0.067198,0.430961,-0.096704,0.083504,-0.222837,2447,2012,2258,2980,2563,1994
-0.056650,-0.070945,0.458758,-0.112377,0.089257,-0.200234,2423,2012,2259,2982,2536,1994
-0.051926,-0.067146,0.438612,-0.103790,0.083873,-0.218671,2400,2012,2259,2982,2517,1994
-0.050512,-0.068440,0.453491,-0.114021,0.086154,-0.207938,2375,2011,2259,2982,2500,1994
-0.044881,-0.070477,0.474542,-0.131360,0.089446,-0.194995,2323,2010,2259,2982,2474,1994
-0.030867,-0.068626,0.477627,-0.144340,0.087278,-0.201008,2212,2004,2259,2982,2381,1994
-0.024739,-0.069954,0.501154,-0.163599,0.090019,-0.186365,2112,2002,2259,2982,2284,1994
-0.041114,-0.066819,0.480792,-0.138216,0.086094,-0.192098,2389,2013,2263,2989,2445,1994
-0.067415,-0.065829,0.425497,-0.083531,0.082236,-0.219392,2531,2013,2262,2987,2580,1994
-0.069039,-0.066242,0.425995,-0.082549,0.082745,-0.218037,2526,2013,2262,2987,2580,1994
-0.069352,-0.066394,0.427167,-0.083020,0.082991,-0.216936,2513,2012,2260,2987,2578,1994
-0.065018,-0.067130,0.427391,-0.086569,0.083574,-0.219473,2480,2008,2254,2987,2574,1994
-0.057188,-0.069638,0.430193,-0.094438,0.085969,-0.222264,2434,2002,2257,2990,2519,1994
-0.056617,-0.073195,0.452637,-0.108618,0.091069,-0.205246,2419,2001,2260,2993,2500,1994
-0.052912,-0.071899,0.445506,-0.107182,0.089134,-0.213021,2394,2001,2262,2995,2472,1994
-0.044231,-0.069716,0.450063,-0.116859,0.086943,-0.214583,2314,2001,2262,2995,2410,1994
-0.042613,-0.072502,0.473076,-0.132225,0.091274,-0.197697,2285,2001,2262,2995,2397,1994
-0.033839,-0.068417,0.460151,-0.131271,0.085956,-0.212914,2221,2001,2262,2995,2373,1994
-0.028401,-0.069476,0.483334,-0.149779,0.088431,-0.198098,2148,2001,2262,2994,2330,1994
-0.007753,-0.061101,0.571617,-0.220366,0.085490,-0.140660,2035,2052,2292,2861,2153,1994
-0.012022,-0.057157,0.569571,-0.215790,0.081579,-0.139341,2033,2047,2285,2868,2154,1994
-0.008862,-0.058763,0.562083,-0.213668,0.082532,-0.147293,2029,2047,2280,2858,2153,1994
-0.007044,-0.059756,0.567354,-0.218326,0.083822,-0.144340,2028,2047,2279,2858,2153,1994
-0.005122,-0.059875,0.569246,-0.221003,0.083999,-0.144039,2028,2045,2279,2858,2153,1994
-0.004185,-0.059815,0.561559,-0.217026,0.083364,-0.150653,2028,2043,2279,2864,2153,1994
-0.005177,-0.061635,0.567441,-0.219829,0.085629,-0.145564,2028,2035,2279,2867,2153,1994
-0.006901,-0.065589,0.586125,-0.229885,0.090950,-0.130127,2028,2026,2279,2867,2153,1994
-0.008293,-0.065359,0.578339,-0.224010,0.090227,-0.135379,2028,2015,2279,2867,2154,1994
-0.014326,-0.066960,0.562124,-0.209276,0.090916,-0.144562,1998,1992,2297,2870,2156,1994
-0.014346,-0.064915,0.572010,-0.215353,0.089573,-0.136612,2009,2016,2296,2870,2076,1994
-0.015302,-0.062941,0.571065,-0.214044,0.087576,-0.136615,2009,2020,2296,2870,2071,1994
-0.016063,-0.061385,0.568447,-0.211856,0.085871,-0.138083,2009,2022,2296,2870,2078,1994
-0.015510,-0.059864,0.562016,-0.208366,0.083881,-0.143360,2009,2022,2295,2869,2096,1994
-0.015278,-0.061102,0.571600,-0.214414,0.085779,-0.136063,2010,2023,2291,2868,2122,1994
-0.013397,-0.061102,0.571606,-0.215903,0.085707,-0.137211,2013,2023,2287,2868,2141,1994
-0.011790,-0.062051,0.576796,-0.220345,0.086956,-0.134188,2015,2023,2286,2867,2159,1994
-0.009928,-0.062431,0.567968,-0.216392,0.086642,-0.142302,2015,2023,2289,2865,2169,1994
-0.008917,-0.062597,0.567695,-0.217020,0.086750,-0.143149,2014,2023,2294,2863,2170,1994
-0.009170,-0.062561,0.572032,-0.219483,0.087029,-0.139581,2010,2023,2294,2862,2170,1994
-0.010575,-0.061102,0.571613,-0.218135,0.085598,-0.138934,2009,2023,2294,2861,2173,1994
-0.009789,-0.059700,0.562187,-0.212989,0.083509,-0.146716,2008,2023,2294,2861,2173,1994
-0.009601,-0.061664,0.578808,-0.223313,0.086627,-0.133917,2008,2023,2294,2860,2174,1994
-0.008914,-0.060708,0.567520,-0.216940,0.084854,-0.143139,2011,2023,2294,2860,2174,1994
-0.008942,-0.062037,0.576668,-0.222515,0.086823,-0.136033,2012,2023,2294,2860,2174,1994
-0.009115,-0.063025,0.578154,-0.223277,0.087919,-0.134837,2012,2023,2295,2865,2174,1994
-0.009596,-0.064362,0.594802,-0.233098,0.090439,-0.121556,2012,2023,2295,2866,2174,1994
-0.010325,-0.060301,0.568115,-0.216196,0.084545,-0.141774,2013,2023,2295,2867,2174,1994
-0.010625,-0.060483,0.569943,-0.217079,0.084866,-0.140168,2012,2023,2295,2868,2174,1994
-0.011890,-0.063706,0.597984,-0.233248,0.090098,-0.117596,2009,2023,2295,2868,2174,1994
-0.011990,-0.060655,0.571822,-0.217152,0.085222,-0.137867,2009,2023,2295,2868,2174,1994
-0.011987,-0.061210,0.579043,-0.221579,0.086283,-0.132235,2009,2023,2295,2868,2175,1994
-0.012162,-0.059432,0.570073,-0.215959,0.083888,-0.139041,2009,2023,2295,2868,2175,1994
-0.011846,-0.059713,0.562342,-0.211460,0.083612,-0.145336,2010,2023,2295,2869,2175,1994
-0.013005,-0.064150,0.598078,-0.232420,0.090590,-0.116874,2013,2023,2295,2869,2175,1994
-0.012455,-0.061648,0.578691,-0.220988,0.086712,-0.132259,2017,2023,2295,2869,2175,1994
-0.013072,-0.061637,0.579133,-0.220772,0.086757,-0.131533,2017,2023,2296,2869,2175,1994
-0.012818,-0.058796,0.554397,-0.205828,0.082178,-0.150916,2017,2023,2296,2869,2175,1994
-0.012482,-0.061058,0.571082,-0.216305,0.085591,-0.138180,2017,2023,2296,2869,2173,1994
-0.012931,-0.060655,0.571817,-0.216406,0.085258,-0.137294,2017,2023,2296,2869,2172,1994
